"CONTINENT","REGION","WHO_REGION","ADMIN0","ADMIN0ID","ADMIN0_FIP","ADMIN0ISO2","ADMIN0ISO3","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","Alt_ADMIN2","ADMIN3","ADMIN3ID","IUs_ADM","IUs_NAME","IU_ID","IU_CODE","Year","Endemicity","TargetPop","PopReq","PopTrg","PopTreat","Cov","PC","EffPC","PC_n","EffPC_n","EpiCov","EpiPC","EpiEffPC","EpiPC_n","EpiEffPC_n","MDA_scheme","JRF_submitted","Endemicity_ID"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Quissanga","33116",null,null,"0","ADM2","Quissanga","33116","MOZ0344333116","2018","Moderate prevalence (10%-49%)","Total","10354","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Quissanga","33116",null,null,"0","ADM2","Quissanga","33116","MOZ0344333116","2019","Moderate prevalence (10%-49%)","Total","10344","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Quissanga","33116",null,null,"0","ADM2","Quissanga","33116","MOZ0344333116","2020","Moderate prevalence (10%-49%)","Total","13897","15340","2968","19.350000000000001","1","0","3","2","21.359999999999999","1","0","3","2","PZQ","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Quissanga","33116",null,null,"0","ADM2","Quissanga","33116","MOZ0344333116","2021","Moderate prevalence (10%-49%)","Total","14569","0","0","0.0","0","0","3","2","0.0","0","0","3","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cabo Delgado","3443","Quissanga","33116",null,null,"0","ADM2","Quissanga","33116","MOZ0344333116","2022","Moderate prevalence (10%-49%)","Total","14605","0","0","0.0","0","0","3","2","0.0","0","0","3","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2013","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2014","Moderate prevalence (10%-49%)","Adults","34838","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2015","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2016","Moderate prevalence (10%-49%)","Adults","37130","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2017","Moderate prevalence (10%-49%)","Adults","39519","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2018","Moderate prevalence (10%-49%)","Adults","41988","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2019","Moderate prevalence (10%-49%)","Adults","42663","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2020","Moderate prevalence (10%-49%)","Adults","38072","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2021","Moderate prevalence (10%-49%)","Adults","39224","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2022","Moderate prevalence (10%-49%)","Adults","38512","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2014","Moderate prevalence (10%-49%)","SAC","47816","95632","97102","101.54000000000001","1","1","1","1","203.06999999999999","1","1","1","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2016","Moderate prevalence (10%-49%)","SAC","50962","50962","63587","124.77","1","1","2","2","124.77","1","1","2","2","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2017","Moderate prevalence (10%-49%)","SAC","50298","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2018","Moderate prevalence (10%-49%)","SAC","51116","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2019","Moderate prevalence (10%-49%)","SAC","51938","51938","111934","215.50999999999999","1","1","3","3","215.50999999999999","1","1","3","3","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2020","Moderate prevalence (10%-49%)","SAC","46892","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2021","Moderate prevalence (10%-49%)","SAC","47750","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2022","Moderate prevalence (10%-49%)","SAC","46654","93307","100611","107.83","1","1","4","4","215.66","1","1","4","4","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2014","Moderate prevalence (10%-49%)","Total","82654","95632","97102","101.54000000000001","1","1","1","1","117.48","1","1","1","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2016","Moderate prevalence (10%-49%)","Total","88092","50962","63587","124.77","1","1","2","2","72.180000000000007","1","0","2","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2017","Moderate prevalence (10%-49%)","Total","89817","0","0","0.0","0","0","2","2","0.0","0","0","2","1","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2018","Moderate prevalence (10%-49%)","Total","93103","0","0","0.0","0","0","2","2","0.0","0","0","2","1","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2019","Moderate prevalence (10%-49%)","Total","94601","51938","111934","215.50999999999999","1","1","3","3","118.31999999999999","1","1","3","2","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2020","Moderate prevalence (10%-49%)","Total","84965","0","0","0.0","0","0","3","3","0.0","0","0","3","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2021","Moderate prevalence (10%-49%)","Total","86974","0","0","0.0","0","0","3","3","0.0","0","0","3","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamavota","33117",null,null,"0","ADM2","Kamavota","33117","MOZ0344433117","2022","Moderate prevalence (10%-49%)","Total","85166","93307","100611","107.83","1","1","4","4","118.14","1","1","4","3","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2013","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2014","Moderate prevalence (10%-49%)","Adults","23689","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2015","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2016","Moderate prevalence (10%-49%)","Adults","24479","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2017","Moderate prevalence (10%-49%)","Adults","25664","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2018","Moderate prevalence (10%-49%)","Adults","26864","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2019","Moderate prevalence (10%-49%)","Adults","26898","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2020","Moderate prevalence (10%-49%)","Adults","22786","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2021","Moderate prevalence (10%-49%)","Adults","23475","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2022","Moderate prevalence (10%-49%)","Adults","23050","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2014","Moderate prevalence (10%-49%)","SAC","32514","65029","53607","82.439999999999998","1","1","1","1","164.87","1","1","1","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2016","Moderate prevalence (10%-49%)","SAC","33599","33599","52645","156.69","1","1","2","2","156.69","1","1","2","2","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2017","Moderate prevalence (10%-49%)","SAC","32664","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2018","Moderate prevalence (10%-49%)","SAC","32704","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2019","Moderate prevalence (10%-49%)","SAC","32745","32745","65128","198.88999999999999","1","1","3","3","198.88999999999999","1","1","3","3","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2020","Moderate prevalence (10%-49%)","SAC","28065","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2021","Moderate prevalence (10%-49%)","SAC","28579","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2022","Moderate prevalence (10%-49%)","SAC","27922","55845","56729","101.58","1","1","4","4","203.16999999999999","1","1","4","4","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2014","Moderate prevalence (10%-49%)","Total","56204","65029","53607","82.439999999999998","1","1","1","1","95.379999999999995","1","1","1","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2015","Not reported","Total","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2016","Moderate prevalence (10%-49%)","Total","58078","33599","52645","156.69","1","1","2","2","90.640000000000001","1","1","2","2","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2017","Moderate prevalence (10%-49%)","Total","58328","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2018","Moderate prevalence (10%-49%)","Total","59567","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2019","Moderate prevalence (10%-49%)","Total","59643","32745","65128","198.88999999999999","1","1","3","3","109.2","1","1","3","3","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2020","Moderate prevalence (10%-49%)","Total","50851","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2021","Moderate prevalence (10%-49%)","Total","52054","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kamaxakani","33118",null,null,"0","ADM2","Kamaxakani","33118","MOZ0344433118","2022","Moderate prevalence (10%-49%)","Total","50972","55845","56729","101.58","1","1","4","4","111.29000000000001","1","1","4","4","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2013","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2014","Moderate prevalence (10%-49%)","Adults","11338","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2015","Not reported","Adults","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2016","Moderate prevalence (10%-49%)","Adults","11762","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2017","Moderate prevalence (10%-49%)","Adults","12343","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2018","Moderate prevalence (10%-49%)","Adults","12945","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2019","Moderate prevalence (10%-49%)","Adults","12989","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2020","Moderate prevalence (10%-49%)","Adults","8872","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2021","Moderate prevalence (10%-49%)","Adults","9141","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2022","Moderate prevalence (10%-49%)","Adults","8975","0","0","0.0","0","0","0","0","0.0","0","0","0","0","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2013","Not reported","SAC","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2014","Moderate prevalence (10%-49%)","SAC","15562","31123","29693","95.409999999999997","1","1","1","1","190.81","1","1","1","1","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2015","Not reported","SAC","0","0","0","0.0","0","0","1","1","0.0","0","0","1","1","Not delivered","0","999"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2016","Moderate prevalence (10%-49%)","SAC","16144","16144","26775","165.84999999999999","1","1","2","2","165.84999999999999","1","1","2","2","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2017","Moderate prevalence (10%-49%)","SAC","15709","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2018","Moderate prevalence (10%-49%)","SAC","15760","0","0","0.0","0","0","2","2","0.0","0","0","2","2","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2019","Moderate prevalence (10%-49%)","SAC","15812","15812","31898","201.72999999999999","1","1","3","3","201.72999999999999","1","1","3","3","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2020","Moderate prevalence (10%-49%)","SAC","10928","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2021","Moderate prevalence (10%-49%)","SAC","11128","0","0","0.0","0","0","3","3","0.0","0","0","3","3","Not delivered","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2022","Moderate prevalence (10%-49%)","SAC","10872","21744","23780","109.36","1","1","4","4","218.72999999999999","1","1","4","4","PZQ+ALB/MBD","1","9"
"Africa","Eastern Africa","AFRO","Mozambique","31","MZ","MZ","MOZ","Cidade De Maputo","3444","Kampfumu","33119",null,null,"0","ADM2","Kampfumu","33119","MOZ0344433119","2013","Not reported","Total","0","0","0","0.0","0","0","0","0","0.0","0","0","0","0","Not delivered","0","999"
